Stock_ID,YEAR,OWN,FORN,BIG4,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS
10000,2022,0.60571969,0.10876962,0.0,27.20638275,0.50485927,9.00947571,0.7541135,0.0748002,0.17911029,0.11742844,0.21910852,3.64134073,0.36892185,3.50330424,2.4091785,0.0
10000,2023,0.59465021,0.10737759,0.0,27.08049774,0.50434572,9.43688202,0.76170379,0.07490586,0.14366685,0.11847929,0.21665303,3.59520578,0.37391841,3.68686962,2.56425405,0.0
10001,2011,0.5577364,0.17569594,1.0,27.62353706,0.4979277,10.20625782,0.61438394,-0.00374171,-0.14715524,0.10957476,0.23697482,3.31956601,0.39061201,4.29834461,3.07614803,0.0
10001,2012,0.55795592,0.16841802,1.0,27.62326241,0.50042427,10.51320553,0.60773164,-0.00250388,-0.12152115,0.1073549,0.23422258,3.34254503,0.39784312,4.29820633,3.04256129,0.0
10001,2013,0.57808262,0.1487194,1.0,27.66436195,0.49646226,10.36390591,0.62572134,0.0020408,-0.03395476,0.10996339,0.23298477,3.41524005,0.41088375,4.12455368,2.78232598,0.0
10001,2014,0.6010887,0.13428566,1.0,27.73764038,0.49361601,9.89178085,0.63785845,0.00494356,0.06377222,0.11435495,0.23348136,3.51751161,0.41843054,3.81233096,2.54077625,0.0
10001,2015,0.61054164,0.13057719,0.0,27.7859726,0.48982126,9.31672859,0.65120304,0.01190891,0.09827828,0.11760544,0.23528767,3.55178833,0.41449371,3.54140306,2.46748996,0.0
10001,2016,0.60385323,0.13150175,0.0,27.78906441,0.48771709,9.16412544,0.67633408,0.01887267,0.10087381,0.11599306,0.23285121,3.5876255,0.40754139,3.4480145,2.54909229,0.0
10001,2017,0.58635181,0.13358514,0.0,27.75081062,0.49590677,9.19995689,0.7185216,0.02079301,0.11342317,0.10828237,0.22611926,3.64953232,0.40084192,3.46920848,2.59731674,0.0
10001,2018,0.57580554,0.13325132,0.0,27.65558624,0.49779442,8.89522266,0.75522745,0.02511001,0.15877008,0.10315117,0.22346735,3.72180939,0.39308861,3.51084518,2.54706979,0.0
10001,2019,0.57678342,0.13123909,0.0,27.55337143,0.49674243,8.66787338,0.77278262,0.02859742,0.20924266,0.10502732,0.22408168,3.76985288,0.38621703,3.48027968,2.44472146,0.0
10001,2020,0.58697325,0.12681924,0.0,27.55241966,0.4935233,8.45225239,0.75394332,0.03191081,0.23793788,0.11043721,0.22519729,3.74087596,0.38131595,3.34025574,2.31242895,0.0
10001,2021,0.59550375,0.12295269,0.0,27.56608582,0.48635072,8.31755543,0.71717244,0.03582438,0.23143961,0.11436675,0.22739264,3.67497683,0.37899974,3.22448993,2.2863481,0.0
10001,2022,0.59115434,0.1228637,0.0,27.56396675,0.47950009,8.43699455,0.69734526,0.03682609,0.202299,0.11898997,0.22906049,3.580055,0.38118991,3.25167203,2.3784833,0.0
10001,2023,0.5744344,0.12541224,0.0,27.48779869,0.47573358,8.68022633,0.69971281,0.03767049,0.16555612,0.12086843,0.23044108,3.51397133,0.38823232,3.36663985,2.56741023,0.0
10002,2011,0.59722537,0.18304572,1.0,27.87075233,0.50021237,8.89577198,0.65799153,0.01085833,-0.02912223,0.09509497,0.24206518,3.76712823,0.39085063,3.78708911,2.83415222,0.0
10002,2012,0.60120445,0.17558423,1.0,27.88659859,0.5049867,9.21573544,0.65331501,0.01507767,-0.00782707,0.094593,0.23820773,3.78796983,0.40363708,3.83312607,2.77763438,0.0
10002,2013,0.61629027,0.16228011,1.0,27.92807007,0.50156009,9.14030266,0.65605509,0.01930708,0.05765561,0.09746695,0.23544306,3.84206343,0.41797158,3.68018627,2.61984253,0.0
10002,2014,0.63164502,0.15359676,1.0,27.98925209,0.49712282,8.73823833,0.66395772,0.02212228,0.10817347,0.1049224,0.23595563,3.8625133,0.42320582,3.4590714,2.46723962,0.0
10002,2015,0.63493776,0.15153123,1.0,27.99453926,0.49073234,8.41761494,0.67249656,0.02568501,0.12420234,0.10649615,0.23891743,3.8683629,0.41655704,3.30930233,2.43047357,0.0
10002,2016,0.63149637,0.15403026,1.0,27.96714592,0.49056712,8.27204037,0.69158512,0.02726851,0.1206562,0.10156257,0.23945498,3.88238478,0.40875873,3.26631212,2.48290086,0.0
10002,2017,0.62404478,0.15283334,1.0,27.9059391,0.4942176,8.14126968,0.72886944,0.0269607,0.12893791,0.09379271,0.23629408,3.93032718,0.40200442,3.28686166,2.49410224,0.0
10002,2018,0.61799312,0.15049468,1.0,27.86932373,0.50025934,8.05564499,0.76536149,0.02691414,0.15323496,0.09132691,0.23022245,3.9779098,0.3973496,3.27400064,2.45728278,0.0
10002,2019,0.62020606,0.14475687,1.0,27.88580894,0.50186831,7.8628583,0.80033624,0.03378636,0.19399019,0.09793837,0.22474882,4.00767612,0.39292696,3.19004083,2.37660122,0.0
10002,2020,0.62587911,0.13914309,0.0,27.90411377,0.4968746,7.60880947,0.79580659,0.0349759,0.22631325,0.10856155,0.22371113,3.97923851,0.3868922,3.04905009,2.28662395,0.0
10002,2021,0.62595552,0.13604984,0.0,27.92991638,0.48685381,7.54477549,0.75673801,0.03561164,0.219625,0.11605637,0.22386977,3.89664483,0.38354704,3.00546265,2.26949167,0.0
10002,2022,0.62286991,0.13703172,0.0,27.86644936,0.47962567,7.65390587,0.73131365,0.03618854,0.18521951,0.11815292,0.2275095,3.80399036,0.38509619,3.08215475,2.32640624,0.0
10002,2023,0.61435014,0.1402635,0.0,27.76828194,0.47376224,7.83626986,0.72442633,0.03491611,0.14858037,0.11392538,0.232226,3.76828241,0.38718298,3.22064424,2.45813394,0.0
10003,2011,0.59145123,0.14163119,1.0,26.74041939,0.53389287,11.02624702,0.60384411,0.07257698,-0.17113349,0.09322694,0.26100364,3.61875057,0.4275533,4.69246387,2.8441,0.0
10003,2012,0.59245986,0.13854487,1.0,26.71625519,0.53555197,11.26509476,0.59078604,0.07269061,-0.16269657,0.09243139,0.26164138,3.61742616,0.43308514,4.7228055,2.8026638,0.0
10003,2013,0.60450304,0.13106371,1.0,26.74812698,0.53546977,11.1809473,0.5909344,0.07021606,-0.11696818,0.09548223,0.26007536,3.66584897,0.44001392,4.62582922,2.66034675,0.0
10003,2014,0.61527026,0.12423033,1.0,26.82369804,0.52979845,10.72648048,0.59529686,0.0729785,-0.06391949,0.10229094,0.26092079,3.71375346,0.43904516,4.40298223,2.58104777,0.0
10003,2015,0.61876845,0.11976252,1.0,26.90246201,0.52507585,10.28913307,0.61245865,0.07653733,-0.0312834,0.10572669,0.26084742,3.74054265,0.43360931,4.19516754,2.57458949,0.0
10003,2016,0.61447006,0.12152808,1.0,26.90452576,0.52505481,10.21583462,0.62151808,0.08043967,-0.03157621,0.10190438,0.26153111,3.75075626,0.42723504,4.17134476,2.61205769,0.0
10003,2017,0.61017042,0.12353825,1.0,26.89558601,0.53231412,10.30984306,0.64158678,0.0790267,-0.01775461,0.09704643,0.25957084,3.78988099,0.42172295,4.19979048,2.60412931,0.0
10003,2018,0.60385257,0.12203228,1.0,26.87913895,0.54190594,10.17262936,0.66986924,0.07430056,0.0311523,0.0963453,0.25658542,3.85219407,0.41356501,4.12987804,2.52167153,0.0
10003,2019,0.60060143,0.11597017,1.0,26.88055992,0.54357588,9.72230148,0.69783461,0.07510969,0.10372707,0.10156341,0.25484893,3.91705561,0.40079233,3.88853192,2.410496,0.0
10003,2020,0.60048407,0.11174306,0.0,26.88641357,0.53865093,9.36516666,0.70952111,0.07762279,0.14696226,0.11154796,0.25509351,3.91782308,0.39009213,3.69040537,2.33848405,0.0
10003,2021,0.60322428,0.10895526,0.0,26.87268257,0.53099245,9.29902649,0.6925801,0.08001889,0.13822868,0.11934759,0.25531361,3.85057521,0.38579282,3.63083839,2.35436773,0.0
10003,2022,0.6055305,0.10667799,0.0,26.82842636,0.52483898,9.51927757,0.67702299,0.08168419,0.09849971,0.12102342,0.25422499,3.76776695,0.38935259,3.70248342,2.42318058,0.0
10003,2023,0.60404313,0.10690411,1.0,26.7620697,0.52188486,9.85279369,0.67922568,0.08560361,0.0563584,0.11824621,0.25504914,3.71868968,0.3978585,3.90755558,2.53291607,0.0
10004,2011,0.6426096,0.2188337,1.0,28.08333588,0.53801572,10.79396534,0.52804661,-0.03074935,-0.12341075,0.09394292,0.29173163,3.48916721,0.39666906,3.34052825,2.91848063,0.0
10004,2012,0.64556915,0.21189269,1.0,28.08006859,0.5387044,10.92531776,0.52961713,-0.03068408,-0.098658,0.09233195,0.29352868,3.50301194,0.40162274,3.29551792,2.85921431,0.0
10004,2013,0.65442532,0.20012765,1.0,28.11016273,0.53287768,10.72811699,0.53554082,-0.03169752,-0.03243501,0.09805357,0.2923716,3.54641819,0.40943703,3.17805934,2.68139362,0.0
10004,2014,0.66299564,0.19148803,1.0,28.1587925,0.5230267,10.25908566,0.54556793,-0.02930418,0.03158444,0.10821773,0.28975487,3.569134,0.41318247,3.038975,2.51970625,0.0
10004,2015,0.66700703,0.18723296,1.0,28.20376968,0.51492417,9.87587929,0.55892223,-0.02754525,0.06255508,0.11300518,0.28750026,3.5886445,0.41087389,2.943537,2.47996426,0.0
10004,2016,0.66346461,0.18542701,1.0,28.21002007,0.51255888,9.75945568,0.57656896,-0.02431095,0.06197351,0.11211033,0.28590783,3.60952902,0.40443993,2.93084764,2.52348971,0.0
10004,2017,0.65852356,0.18727168,1.0,28.1935215,0.51518524,9.73734188,0.59220707,-0.02718884,0.06267136,0.10779177,0.28718749,3.6402216,0.39740622,2.95133829,2.57149959,0.0
10004,2018,0.65683681,0.18715085,1.0,28.17969513,0.5181542,9.60183048,0.60844672,-0.03090475,0.09230829,0.10665865,0.28683972,3.66488838,0.39061713,2.93796349,2.54311848,0.0
10004,2019,0.6590572,0.18524352,1.0,28.18435669,0.51924306,9.45730591,0.61530739,-0.03048416,0.13861947,0.11042228,0.2848599,3.66753411,0.38558063,2.85565734,2.45925307,0.0
10004,2020,0.66154748,0.18205157,1.0,28.21268082,0.5164507,9.32896042,0.6139394,-0.02788998,0.1658005,0.11666263,0.28030309,3.63664222,0.3833729,2.79403687,2.40025187,0.0
10004,2021,0.66306525,0.17815696,0.0,28.20310211,0.51298505,9.26375198,0.61158693,-0.02628184,0.16375196,0.12158912,0.2753804,3.58021712,0.38414267,2.78769207,2.39435863,0.0
10004,2022,0.66368121,0.17579071,1.0,28.18166542,0.50776023,9.30475807,0.60231948,-0.02433518,0.1391245,0.12325248,0.273357,3.53128481,0.38464928,2.84116149,2.4484539,0.0
10004,2023,0.66071397,0.17466864,1.0,28.13888741,0.50430107,9.44254589,0.59865665,-0.0213783,0.10732376,0.11985385,0.27569261,3.51878333,0.38593403,2.91324902,2.55157542,0.0
10005,2011,0.63374561,0.17431954,1.0,27.85019684,0.52420896,9.10581398,0.64514005,0.00826193,-0.13566357,0.10969798,0.2479289,3.5676074,0.39920741,3.69582272,2.8049798,0.0
10005,2012,0.63778341,0.1640646,1.0,27.86823082,0.53137326,9.41919804,0.64551622,0.00982098,-0.1069093,0.10709915,0.24611768,3.60453558,0.40681651,3.6775353,2.7372849,0.0
10005,2013,0.65198344,0.14995077,1.0,27.92805481,0.52939749,9.336133,0.64569157,0.01626834,-0.0274765,0.11224587,0.24419278,3.67690825,0.4181768,3.50447583,2.54844308,0.0
10005,2014,0.66240209,0.13993955,1.0,27.93457985,0.52137506,8.86329174,0.65360415,0.02402664,0.04136679,0.11937449,0.24619038,3.70881295,0.42482564,3.28275704,2.42663956,0.0
10005,2015,0.6670413,0.13673484,1.0,27.9197197,0.51332843,8.43187428,0.66483116,0.02864557,0.06074849,0.12034441,0.24732274,3.71548724,0.42277429,3.15819597,2.3984139,0.0
10005,2016,0.66335732,0.13795047,1.0,27.92341423,0.51467186,8.29943943,0.68368161,0.02977255,0.05504148,0.11690343,0.2468048,3.72446775,0.41458008,3.17514229,2.42928505,0.0
10005,2017,0.65797871,0.13706477,1.0,27.92382431,0.52291185,8.26732445,0.72772932,0.0261235,0.06745607,0.10898213,0.24198744,3.77685857,0.40706772,3.22936702,2.43385458,0.0
10005,2018,0.6563701,0.1344845,1.0,27.91999245,0.53021348,8.1166935,0.77190268,0.02513411,0.11282886,0.10628154,0.2383858,3.83463335,0.40258566,3.21911073,2.36666703,0.0
10005,2019,0.65489638,0.13181782,0.0,27.8993721,0.52969891,7.84952688,0.78907365,0.02916309,0.16578059,0.1123183,0.23857203,3.85515738,0.39683086,3.09432435,2.29255223,0.0
10005,2020,0.65655094,0.12620376,0.0,27.88890457,0.5241155,7.63940144,0.77523601,0.0319845,0.19007945,0.12018265,0.2376377,3.81975937,0.3924908,2.94437408,2.23456359,0.0
10005,2021,0.65536767,0.12290487,0.0,27.85902977,0.51326412,7.57895517,0.74697393,0.03554895,0.17415461,0.12623124,0.23592448,3.73589039,0.39060667,2.8745203,2.24541759,0.0
10005,2022,0.65144306,0.1235295,0.0,27.80972099,0.50305742,7.73540497,0.72787231,0.03616947,0.13460317,0.12839215,0.23627736,3.65982842,0.39056501,2.94043136,2.33508968,0.0
10005,2023,0.64833647,0.12523024,0.0,27.74272346,0.49827921,7.92395306,0.73243868,0.03588412,0.09874469,0.12449723,0.23793088,3.62918663,0.39362374,3.07388306,2.43931842,0.0
10006,2011,0.56523198,0.11874063,1.0,26.95576859,0.5378741,10.63186359,0.62673706,0.05847449,-0.15443073,0.11476373,0.26238555,3.45321894,0.41018879,4.42187357,2.85440874,0.0
10006,2012,0.56446457,0.11342068,1.0,26.92923737,0.54052186,11.00061035,0.62695163,0.06003616,-0.14336199,0.11235591,0.26037565,3.45389462,0.41716763,4.43005562,2.83471775,0.0
10006,2013,0.57650423,0.10322323,1.0,26.93470764,0.54108155,10.95964909,0.63950408,0.06164529,-0.0852467,0.1128826,0.25541145,3.5221045,0.42719179,4.28187037,2.67555976,0.0
10006,2014,0.59277701,0.0944735,1.0,27.03746796,0.53329951,10.44911289,0.66268224,0.06596655,-0.01960579,0.11955669,0.25329557,3.60150361,0.42766443,3.99507713,2.54008651,0.0
10006,2015,0.60124141,0.09141968,1.0,27.10381889,0.52889717,9.99508572,0.67481345,0.06904568,0.02014038,0.12390333,0.25481027,3.63833308,0.42366156,3.75289989,2.53869748,0.0
10006,2016,0.59969759,0.09300671,1.0,27.14737701,0.52925456,9.96778965,0.69114053,0.0720003,0.02379066,0.12228148,0.25454795,3.65304446,0.41845837,3.7088263,2.57568932,0.0
10006,2017,0.59323472,0.09548718,1.0,27.14825058,0.54003417,10.09895992,0.71331877,0.07164076,0.03235002,0.11561816,0.25204164,3.69593024,0.41400382,3.77361584,2.55875111,0.0
10006,2018,0.58187419,0.09461765,1.0,27.10994911,0.55430591,9.95431042,0.74536449,0.07017086,0.07750919,0.11159526,0.24602807,3.77567816,0.40562281,3.76151514,2.45856214,0.0
10006,2019,0.57590735,0.09140234,0.0,27.06386948,0.55534852,9.60747623,0.76146573,0.0714946,0.14094837,0.11594117,0.24541669,3.84396434,0.39310324,3.58002305,2.37107038,0.0
10006,2020,0.57827502,0.08780887,0.0,27.08613014,0.54768771,9.35203838,0.76412815,0.07340226,0.1782891,0.12263587,0.24477838,3.83541417,0.38221386,3.40770555,2.33759594,0.0
10006,2021,0.58216041,0.08482105,0.0,27.10711098,0.53874862,9.27815533,0.76630849,0.07572473,0.17720047,0.12919998,0.24434824,3.76884151,0.37685367,3.31693172,2.36953878,0.0
10006,2022,0.58180779,0.08389457,0.0,27.04651833,0.53255063,9.45855045,0.75619864,0.08105643,0.14767374,0.13469937,0.24637842,3.6734066,0.3809194,3.35764647,2.45947981,0.0
10006,2023,0.57616407,0.08532713,0.0,26.90293312,0.52668393,9.75916958,0.75486439,0.08548046,0.10806013,0.13440278,0.24988092,3.59924626,0.39226019,3.53442359,2.56444359,0.0
10007,2011,0.57610756,0.19830599,1.0,27.57714653,0.4982492,9.20448112,0.6882062,0.0064829,-0.10880789,0.1215867,0.25347966,3.39774537,0.41328812,4.3937273,2.78388906,0.0
10007,2012,0.57671446,0.1944533,1.0,27.5682621,0.4954806,9.32796383,0.68911338,0.00963346,-0.09072531,0.12115818,0.25321594,3.40927792,0.41918549,4.40193844,2.74607539,0.0
10007,2013,0.58800733,0.17911966,1.0,27.60973358,0.48980418,9.0774622,0.70306218,0.01679959,-0.0149417,0.12633696,0.25236353,3.46948981,0.4283767,4.22392559,2.550107,0.0
10007,2014,0.60599369,0.16518445,1.0,27.69630623,0.49004349,8.74405956,0.70215082,0.02119785,0.05843101,0.12999567,0.25242916,3.52936983,0.43256462,3.99127197,2.35324287,0.0
10007,2015,0.61192566,0.1600856,1.0,27.76820374,0.48778588,8.39360809,0.70648599,0.02665153,0.08555714,0.13033006,0.25155053,3.56119299,0.42827845,3.83505321,2.34236646,0.0
10007,2016,0.60759294,0.16274816,1.0,27.74474335,0.4876577,8.29331684,0.71804905,0.03068132,0.08200563,0.12814657,0.25168291,3.57869864,0.42406696,3.81123376,2.40886474,0.0
10007,2017,0.59920096,0.16646755,1.0,27.69338036,0.49200061,8.26766872,0.75563222,0.02954278,0.08653616,0.1247452,0.24910891,3.61130285,0.4205921,3.82668996,2.43762159,0.0
10007,2018,0.59481245,0.16816595,1.0,27.63543701,0.49632871,8.13916969,0.79995775,0.03026707,0.11269338,0.12409547,0.2464277,3.65363884,0.41816801,3.84296894,2.39623189,0.0
10007,2019,0.60276663,0.16363537,0.0,27.6285553,0.49717498,7.96707106,0.82107306,0.03196371,0.1586156,0.12737429,0.24496752,3.68193913,0.41568848,3.78708982,2.28491831,0.0
10007,2020,0.61264342,0.15798219,0.0,27.68618965,0.49535707,7.88801289,0.80639702,0.03151041,0.18612018,0.13112052,0.2455209,3.66974664,0.41142187,3.7010355,2.19507742,0.0
10007,2021,0.61759895,0.15355057,0.0,27.71579933,0.49363163,7.93240643,0.76988238,0.03223452,0.17929633,0.13334495,0.24465671,3.6204741,0.40883678,3.66462135,2.17442918,0.0
10007,2022,0.61111194,0.15611628,0.0,27.71906662,0.49062395,8.0110178,0.74347395,0.03647891,0.15133595,0.13614118,0.24627759,3.54243636,0.40840882,3.70212078,2.25837684,0.0
10007,2023,0.60087568,0.15976487,0.0,27.63393784,0.48749691,8.13840103,0.73707789,0.039672,0.1223177,0.13520342,0.24913062,3.50158668,0.41275594,3.8026731,2.37811518,0.0
10008,2011,0.59294116,0.17691436,1.0,27.31058693,0.54032129,9.38231277,0.63609016,0.02524956,-0.205862,0.08213703,0.28884026,3.5089035,0.43135187,3.98432088,2.93168521,0.0
10008,2012,0.5940398,0.17366168,1.0,27.28695488,0.54089665,9.51118469,0.63330686,0.02522402,-0.19993852,0.08114074,0.28905183,3.51076841,0.43707982,3.96931481,2.89222503,0.0
10008,2013,0.59864628,0.16783223,1.0,27.30307579,0.5367437,9.45149517,0.62340307,0.02595958,-0.16155295,0.08691103,0.28884709,3.54136801,0.44250852,3.8848598,2.76224327,0.0
10008,2014,0.60597724,0.16135748,1.0,27.35686302,0.52999663,9.17189884,0.62223107,0.02728686,-0.11541962,0.09439763,0.28743473,3.57218575,0.44450438,3.77127457,2.65809107,0.0
10008,2015,0.60853136,0.15687153,1.0,27.40190887,0.52362078,8.96585846,0.61924267,0.03115699,-0.08730808,0.09822376,0.28497019,3.59740543,0.43870389,3.70618463,2.65463471,0.0
10008,2016,0.60654098,0.15762892,1.0,27.41892433,0.52448362,9.00663376,0.62703604,0.03350319,-0.09063098,0.09627356,0.28396103,3.60832834,0.43299469,3.71326709,2.70887709,0.0
10008,2017,0.60307389,0.16067001,1.0,27.41639709,0.5265277,9.0927639,0.64021236,0.03308635,-0.08712275,0.0927276,0.28460407,3.63492489,0.42678675,3.74566221,2.71424484,0.0
10008,2018,0.60035163,0.16115157,1.0,27.4202652,0.52945304,9.16314125,0.64533687,0.02917002,-0.05326984,0.09338751,0.285685,3.67905235,0.41918194,3.70815253,2.6245327,0.0
10008,2019,0.60121292,0.15843873,1.0,27.42475891,0.53256744,9.0580864,0.65868545,0.02659138,0.00312743,0.09990047,0.28481543,3.71089458,0.41249683,3.59545207,2.4904182,0.0
10008,2020,0.60209775,0.15164407,1.0,27.45705795,0.5327341,8.84723949,0.66971636,0.02644363,0.05426791,0.10805695,0.2802164,3.71037197,0.40641877,3.4499495,2.39385462,0.0
10008,2021,0.60380107,0.14753012,1.0,27.48182106,0.52930152,8.74050617,0.6659441,0.02836425,0.05517464,0.11440737,0.27687448,3.65947819,0.40169314,3.41718602,2.38602424,0.0
10008,2022,0.60609603,0.14471513,1.0,27.44024277,0.52373648,8.77740002,0.66400039,0.03350287,0.02285431,0.11532557,0.27601856,3.60329986,0.40417179,3.47355556,2.45307255,0.0
10008,2023,0.60459,0.14685719,1.0,27.3790493,0.52091569,8.98387337,0.6632238,0.03757814,-0.01990001,0.11290535,0.27944949,3.57447195,0.40912712,3.59587979,2.58085084,0.0
10009,2011,0.53597128,0.18297775,0.0,26.96772385,0.44884863,9.14867115,0.5885644,0.06434871,-0.09954603,0.0366327,0.225572,3.48005223,0.3907454,4.45713329,3.00100994,0.0
10009,2012,0.53267735,0.16943873,0.0,26.95825005,0.45582944,9.516716,0.59304583,0.0698576,-0.07053192,0.03248258,0.22020099,3.50731993,0.3998467,4.49077606,2.9378159,0.0
10009,2013,0.55172342,0.15184778,0.0,26.9922657,0.46146405,9.44388962,0.60041404,0.0738994,-0.00416556,0.03316535,0.21517776,3.59775925,0.41391125,4.34890938,2.70886016,0.0
10009,2014,0.57916743,0.14233547,0.0,27.13086891,0.46037778,9.04445076,0.59968978,0.07160145,0.04855675,0.04150315,0.21714605,3.67240214,0.41564825,4.04300928,2.54699636,0.0
10009,2015,0.59250355,0.14048915,0.0,27.19802666,0.45443875,8.62315464,0.60131717,0.07286477,0.07018273,0.04550576,0.22120902,3.71460223,0.40983036,3.80141068,2.53128648,0.0
10009,2016,0.58550334,0.14096808,0.0,27.16343117,0.45329931,8.45187378,0.61776555,0.07508455,0.07231721,0.04314106,0.22445188,3.72390389,0.40548289,3.72774577,2.58829021,0.0
10009,2017,0.567927,0.14135501,0.0,27.05759621,0.45977828,8.41798115,0.64246005,0.07942895,0.08697891,0.03548507,0.21840151,3.75920463,0.4025597,3.73184538,2.6314733,0.0
10009,2018,0.55393273,0.13873428,0.0,26.93237305,0.47230139,8.33853054,0.68867558,0.08454487,0.12122998,0.03060696,0.2068034,3.8216517,0.39723372,3.71248245,2.60076737,0.0
10009,2019,0.54963189,0.13863148,0.0,26.85126686,0.4759064,7.94635963,0.72555602,0.09154646,0.16285503,0.0335919,0.19994444,3.85353541,0.39178348,3.60165167,2.5131495,0.0
10009,2020,0.55364406,0.13506946,0.0,26.8578186,0.46983197,7.51159334,0.74667889,0.0941515,0.18718009,0.0397775,0.1982048,3.8353138,0.38780612,3.43711329,2.43490767,0.0
10009,2021,0.55691397,0.13316266,0.0,26.9121685,0.46153551,7.40053225,0.72567052,0.09318522,0.17498015,0.04742305,0.2023816,3.75648808,0.3821485,3.33509469,2.41033483,0.0
10009,2022,0.55596346,0.12795946,0.0,26.88121033,0.45193779,7.63886738,0.70259166,0.09319301,0.14545879,0.05490853,0.2091327,3.68979263,0.3830049,3.38398576,2.46071458,0.0
10009,2023,0.54504251,0.12739424,0.0,26.78256035,0.44599289,8.10665131,0.66619974,0.09512572,0.1097372,0.05661761,0.21366794,3.64208651,0.3885417,3.57777381,2.5873754,0.0
10010,2011,0.56956804,0.15208863,1.0,27.42134285,0.50553006,9.64870167,0.64394313,0.03925829,-0.15553492,0.08557928,0.22650342,3.49070311,0.41163689,4.62085867,3.04351974,0.0
10010,2012,0.57141417,0.14406796,1.0,27.41923904,0.51199037,9.92069721,0.65433717,0.04188789,-0.13534255,0.08248422,0.22524422,3.52349114,0.42007217,4.66504812,2.98422575,0.0
10010,2013,0.58416146,0.13372751,1.0,27.42784882,0.51167583,9.88598347,0.64845753,0.0443426,-0.0757152,0.08573668,0.22591104,3.56550169,0.4290784,4.5232563,2.78231287,0.0
10010,2014,0.6009531,0.12544034,1.0,27.48832703,0.51008177,9.64826679,0.63356876,0.04703847,-0.0172791,0.09297173,0.22751178,3.61884904,0.4332228,4.24908733,2.60968471,0.0
10010,2015,0.60768622,0.12070268,0.0,27.52565956,0.50230521,9.24111176,0.62523675,0.05356387,0.01253902,0.09704228,0.22860858,3.64938021,0.42823726,4.00994301,2.57055497,0.0
10010,2016,0.60306692,0.12029551,0.0,27.52188683,0.50146151,9.12117386,0.64295805,0.05697795,0.01678341,0.09419032,0.22766913,3.67336845,0.4221077,3.96624255,2.62410808,0.0
10010,2017,0.59131289,0.11812229,0.0,27.50056648,0.51244831,9.07413387,0.6851415,0.05504913,0.03152185,0.0865553,0.22123539,3.72747707,0.41592738,3.97744799,2.63985515,0.0
10010,2018,0.58293074,0.11675531,0.0,27.43312263,0.51935059,8.80844498,0.72561085,0.05643629,0.07144051,0.08307637,0.21821372,3.78830433,0.40774432,3.96303225,2.57290053,0.0
10010,2019,0.58096635,0.11401802,0.0,27.34501839,0.52233738,8.41756153,0.75079489,0.06309296,0.12442296,0.08877499,0.21945736,3.82270956,0.40358025,3.86890435,2.45449066,0.0
10010,2020,0.58377039,0.11230783,0.0,27.31788635,0.51829761,8.15237808,0.75034267,0.06754068,0.15296824,0.09578975,0.22010401,3.81086349,0.39975405,3.69532228,2.37554097,0.0
